device_id,identity,bank,device_fingerprint,gpu_renderers,screen,os,browser,ips,ip_country,ip_city,ip_latitude,ip_longitude,ip_timezone,ip_network,ua_os,ua_os_version,ua_browser,ua_browser_version,ua_is_mobile
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.159.202,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,Android,8.1.0,Chrome,Mobile WebView 78.0.3904,
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.160.237,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.160.128/25,Android,8.1.0,Chrome,Mobile WebView 78.0.3904,
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,213.87.133.206,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.132.0/22,Android,8.1.0,Chrome,Mobile WebView 79.0.3945,
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"213.87.133.71,213.87.138.129",Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.132.0/22,Android,8.1.0,Chrome,Mobile WebView 78.0.3904,
91b12379-8098-457f-a2ad-a94d767797c2,00064120f0aa15e8c4197cf9f18a03a6e4bd35cb,Bank4,No data,-,"(736, 414, 32)",iOS 11.2.2,Mobile Safari UI/WKWebView 11.2.2,85.140.1.243,Russia,,54.7431,55.9678,Asia/Yekaterinburg,85.140.0.0/21,iOS,11.2.2,Mobile Safari UI,WKWebView 11.2.2,
91b12379-8098-457f-a2ad-a94d767797c2,-,Bank4,No data,-,"(736, 414, 32)",iOS 11.2.2,Mobile Safari UI/WKWebView 11.2.2,85.140.2.62,Russia,,54.7431,55.9678,Asia/Yekaterinburg,85.140.0.0/21,iOS,11.2.2,Mobile Safari UI,WKWebView 11.2.2,
91b12379-8098-457f-a2ad-a94d767797c2,-,Bank4,No data,-,"(736, 414, 32)",iOS 11.2.2,Mobile Safari UI/WKWebView 11.2.2,85.140.1.243,Russia,,54.7431,55.9678,Asia/Yekaterinburg,85.140.0.0/21,iOS,11.2.2,Mobile Safari UI,WKWebView 11.2.2,
a0d12d31-257d-42bb-b481-4675f5605e93,0001b4f1d3677f78b92861745a0db5af4e706c3c,Bank5,6413e837d3-04f207596d-d96f6a660e-f9467a0b11,Apple A9 GPU,"(736, 414, 32)",iOS 12.1.4,Mobile Safari 12.0,31.13.145.249,Russia,,55.7386,37.6068,Europe/Moscow,31.13.145.0/24,iOS,12.1.4,Mobile,Safari 12.0,
a0d12d31-257d-42bb-b481-4675f5605e93,0001b4f1d3677f78b92861745a0db5af4e706c3c,Bank5,6413e837d3-04f207596d-d96f6a660e-f9467a0b11,Apple A9 GPU,"(736, 414, 32)",iOS 12.1.4,Mobile Safari 12.0,178.76.225.171,Russia,Rostov-on-Don,47.2359,39.7134,Europe/Moscow,178.76.224.0/22,iOS,12.1.4,Mobile,Safari 12.0,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.138.198,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.136.0/21,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.138.83,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.136.0/21,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 12.4.1,Mobile Safari UI/WKWebView 12.4.1,213.87.129.28,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.128.0/23,iOS,12.4.1,Mobile Safari UI,WKWebView 12.4.1,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,"213.221.33.15,213.87.148.151",Russia,,55.7386,37.6068,Europe/Moscow,213.221.32.0/22,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.162.57,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.162.0/23,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.148.151,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.159.85,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,182.1.184.170,Indonesia,Makassar,-5.1691,119.4537,Asia/Makassar,182.1.176.0/20,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,"213.87.161.105,213.221.33.15",Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.161.0/24,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.136.73,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.136.0/21,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.131.121,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.131.0/25,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.145.107,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.153.111,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.157.156,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.161.254,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.161.0/24,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,95.153.129.162,Russia,Krasnodar,45.0355,38.975,Europe/Moscow,95.153.128.0/23,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,193.117.197.99,United Kingdom,Wembley,51.5571,-0.2972,Europe/London,193.117.192.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.153.48,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.145.153,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,-,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.146.54,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.156.128,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.132.246,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.132.0/22,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,109.252.85.62,Russia,,55.7487,37.6187,Europe/Moscow,109.252.80.0/20,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,"213.221.33.15,213.87.139.162",Russia,,55.7386,37.6068,Europe/Moscow,213.221.32.0/22,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 12.4.1,Mobile Safari UI/WKWebView 12.4.1,109.252.85.62,Russia,,55.7487,37.6187,Europe/Moscow,109.252.80.0/20,iOS,12.4.1,Mobile Safari UI,WKWebView 12.4.1,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.144.234,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,114.125.186.251,Indonesia,Makassar,-5.1338,119.4619,Asia/Makassar,114.125.176.0/20,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.129.77,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.128.0/23,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.137.136,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.136.0/21,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.137.33,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.136.0/21,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.160.104,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.160.64/26,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,185.51.124.62,Russia,,55.7386,37.6068,Europe/Moscow,185.51.124.0/22,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.132.123,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.132.0/22,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,185.51.124.62,Russia,,55.7386,37.6068,Europe/Moscow,185.51.124.0/22,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.137.13,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.136.0/21,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,"213.87.138.83,213.221.33.15",Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.136.0/21,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.146.54,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,-,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS ,Openbank 478,95.153.129.162,Russia,Krasnodar,45.0355,38.975,Europe/Moscow,95.153.128.0/23,iOS,,Openbank,478,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.160.41,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.160.32/28,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.163.36,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.162.0/23,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,"103.111.55.98,125.167.149.239",Indonesia,,-6.175,106.8286,Asia/Jakarta,103.111.52.0/22,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,"213.221.33.15,213.87.137.240",Russia,,55.7386,37.6068,Europe/Moscow,213.221.32.0/22,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 12.4.1,Mobile Safari UI/WKWebView 12.4.1,213.87.152.198,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,12.4.1,Mobile Safari UI,WKWebView 12.4.1,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.136.71,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.136.0/21,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.221.33.15,Russia,,55.7386,37.6068,Europe/Moscow,213.221.32.0/22,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,-,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS ,Openbank 478,213.87.149.157,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,,Openbank,478,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.152.102,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,-,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.134.188,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.132.0/22,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.130.93,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.130.0/24,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.137.113,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.136.0/21,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.158.201,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 12.4.1,Mobile Safari UI/WKWebView 12.4.1,213.87.153.237,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,12.4.1,Mobile Safari UI,WKWebView 12.4.1,
a3de5f78-0679-49a8-b298-2f7bcea6a906,-,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,114.125.204.157,Indonesia,Makassar,-5.1501,119.427,Asia/Makassar,114.125.192.0/20,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.221.33.15,Russia,,55.7386,37.6068,Europe/Moscow,213.221.32.0/22,iOS,13.3,Mobile Safari UI,WKWebView 13.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.131.60,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.131.0/25,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.136.135,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.136.0/21,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 12.4.1,Mobile Safari UI/WKWebView 12.4.1,"213.221.33.15,213.87.148.3",Russia,,55.7386,37.6068,Europe/Moscow,213.221.32.0/22,iOS,12.4.1,Mobile Safari UI,WKWebView 12.4.1,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,217.66.154.203,Russia,St Petersburg,59.9417,30.3096,Europe/Moscow,217.66.152.0/22,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.158.130,Russia,Moscow,55.7487,37.6187,Europe/Moscow,213.87.144.0/20,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.221.33.15,Russia,,55.7386,37.6068,Europe/Moscow,213.221.32.0/22,iOS,13.1.3,Mobile Safari UI,WKWebView 13.1.3,
